台灣頻道,#genre#
AXN,http://43.128.9.168/jjtv.php?id=80
ONE,http://43.128.9.168/jjtv.php?id=81
华纳电影,http://43.128.9.168/jjtv.php?id=82
ANIMAX,http://43.128.9.168/jjtv.php?id=83
VIUTV,http://43.128.9.168/jjtv.php?id=8
RHK31,http://43.128.9.168/jjtv.php?id=10
RHK32,http://43.128.9.168/jjtv.php?id=11
有线新闻,http://43.128.9.168/jjtv.php?id=13
有线资讯,http://43.128.9.168/jjtv.php?id=14
亚洲ATV,https://juyunlive.juyun.tv/live/24950198.m3u8
Music TV,http://1hdru-hls-otcnet.cdnvideo.ru/onehdmusic/tracks-v1a1/index.m3u8
俄罗斯音乐台,http://hls-video01.cdnvideo.ru/video01/smil:video01.smil/chunklist_b4128000.m3u8
亚旅卫视,https://jc-qlive-play.jingchangkan.cn/live/3473_200508855_xR9m.m3u8
明珠台,http://nettvpro.live/hls/zjkp.php?id=12
TVB星河国语,http://v3948069e.live.126.net/live/rzkvrhqt813515311/4.flv
寰宇新聞台,http://58.99.33.16:1935/liveedge17/live_163_3.stream/chunklist.m3u8
经典功夫台,http://103.140.229.13/BOBO/bibi.php?id=21715386
Oh!K hd,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
亞洲旅遊台,http://58.99.33.16:1935/liveedge17/live_172_3.stream/chunklist.m3u8
C+频道,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/index.m3u8
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
星河频道,http://50.7.161.82:8278/streams/d/Xinhe/./playlist.m3u8
澳视澳门HD,http://61.244.22.4/ch1/ch1.live/index.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/index.m3u8
澳門1台HD,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳视葡文HD,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳视葡文HD,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳門2台HD,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳門微电影HD,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
澳門微电影,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
澳视卫星,http://61.244.22.4/ch3/ch3.live/index.m3u8
澳视卫星HD,http://61.244.22.4/ch3/ch3.live/index.m3u8
澳門3台,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳門3台HD,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视澳门HD,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳視澳門HD,http://61.244.22.5/ch1/ch1.live/playlist.m3u8
澳視澳門,http://61.244.22.5/ch1/ch1.live/playlist.m3u8
澳門MacauHD,http://61.244.22.5/ch2/_definst_/ch2.live/playlist.m3u8
澳門Macau,http://61.244.22.5/ch2/_definst_/ch2.live/playlist.m3u8
澳门葡萄牙HD,http://61.244.22.5/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门葡萄牙,http://61.244.22.5/ch2/ch2.live/chunklist_w1632175875.m3u8
澳视微影HD,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳視卫星HD,http://61.244.22.5/ch3/ch3.live/chunklist_w30461384.m3u8
澳視卫星,http://61.244.22.5/ch3/ch3.live/chunklist_w30461384.m3u8
澳视综艺HD,http://61.244.22.5/ch6/_definst_/hd_ch6.live/playlist.m3u8
澳视综艺,http://61.244.22.5/ch6/_definst_/hd_ch6.live/playlist.m3u8
⚡马来频道,#genre#
Astro AEC,http://50.7.161.82:8277/streams/d/aec_pye/playlist.m3u8
Astro AOD,http://50.7.161.82:8277/streams/d/aod_pye/playlist.m3u8
Astro IQIYI,http://50.7.161.82:8277/streams/d/iqiyi_pye/playlist.m3u8
Astro 双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
Astro 全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
Astro 小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
Astro Awani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
Drama Sangat,http://50.7.161.82:8278/streams/d/Dsangat/playlist.m3u8
Astro Oasis,http://50.7.161.82:8278/streams/d/Oasis/playlist.m3u8
Astro Citra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
Astro Awani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
Naura HD,http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
Bernama TV,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
BOO,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
NTV 7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
TV1,http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
Oh!K hd,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
Sony One50,http://50.7.161.82:8278/streams/d/SetOne/playlist.m3u8
HBO Malaysia,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
天映频道,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
Arena,http://50.7.161.82:8278/streams/d/arena_pye/playlist.m3u8
Astro AEC,http://50.7.161.82:8277/streams/d/aec_pye/playlist.m3u8
ASTro港剧台,http://50.7.161.82:8277/streams/d/aod_pye/playlist.m3u8
天映电影50,http://50.7.161.82:8277/streams/d/celestial_pye/playlist.m3u8
HBO,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
BOO,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
華藏衛視,http://118.163.88.61:1935/hwazanlivetv/live.stream/playlist.m3u8
KCTV HD,http://119.77.96.184:1935/chn21/chn21/playlist.m3u8
Astro IQIYI,http://50.7.161.82:8277/streams/d/iqiyi_pye/playlist.m3u8
Arena,http://50.7.161.82:8278/streams/d/arena_pye/playlist.m3u8
AwaniHD,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
Astro Awani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
Bernama,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
Bernama TV,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
boo恐怖片HD,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
BooHD,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
CeriaHD,http://50.7.161.82:8278/streams/d/Ceria/playlist.m3u8
Astro Citra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
CitraHD,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
Drama Sangat,http://50.7.161.82:8278/streams/d/Dsangat/playlist.m3u8
HBO HD,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
KBS WORLD,http://50.7.161.82:8278/streams/d/KBS/playlist.m3u8
KBS WolrdHD,http://50.7.161.82:8278/streams/d/KBS/playlist.m3u8
Naura HD,http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
NauraHD,http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
Astro Oasis,http://50.7.161.82:8278/streams/d/Oasis/playlist.m3u8
Oh!K hd,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
Oh!kHD,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
Astro Prima,http://50.7.161.82:8278/streams/d/Prima/playlist.m3u8
PrimaHD,http://50.7.161.82:8278/streams/d/Prima/playlist.m3u8
Astro 全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
NTV 7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
NTV7HD,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
Sony HD,http://50.7.161.82:8278/streams/d/SetOne/playlist.m3u8
双星HD,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
Astro 双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TV1HD,http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
TV9HD,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
星河频道,http://50.7.161.82:8278/streams/d/Xinhe/./playlist.m3u8
⚡日韩頻道,#genre#
NHK Chinese Vision[1280*720],https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
Animax Japan (Vietnamese Subs)[1280*720],https://livecdn.fptplay.net/hda3/animaxport_2000.stream/playlist.m3u8
CGNTV Japan[1280*720],http://cgntv-glive.ofsdelivery.net/live/cgntv_jp/playlist.m3u8
日本购物1[1280*720],http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
Weather News[1280*720],https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
Gunma TV[1280*720],https://movie.mcas.jp/switcher/smil:mcas8.smil/master.m3u8
テレビ東京[1280*720][1280*720],http://203.162.235.41:16908
フジテレビ[1280*720][1280*720],http://203.162.235.41:16904
Arirang[1920*1080],http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
BBS Buddhist Broadcasting[1920*1080],http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
YTN[1920*1080],http://slive.ytn.co.kr/ytn/_definst_/ytn_stream_20190306/playlist.m3u8
가요TV[1920*1080],http://gayotv.net:1935/live/gayotv/playlist.m3u8
국악방송[1920*1080],http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
춘천MBC(MBC Chuncheon)[1920*1080],https://5c74939c891dc.streamlock.net/live/TV/playlist.m3u8
가요TV[1920*1080][1920*1080],http://gayotv.net:1935/live/gayotv/playlist.m3u8
KBC 광주방송(SBS 光州)[1920*1080][1920*1080],http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
TJB 대전방송(SBS 大田)[1280*720][1280*720],http://1.245.74.5:1935/live/tv/.m3u8
CGNTV[1280*720],http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist.m3u8
NHK WORLD TV[1920*1080],https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NHK Chinese Vision[1280*720],https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
Animax Japan (Vietnamese Subs)[1280*720],https://livecdn.fptplay.net/hda3/animaxport_2000.stream/playlist.m3u8
CGNTV Japan[1280*720],http://cgntv-glive.ofsdelivery.net/live/cgntv_jp/playlist.m3u8
日本购物1[1280*720],http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
Weather News[1280*720],https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
テレビ東京[1280*720][1280*720],http://203.162.235.41:16908
⚡央央频道,#genre#
CCTV01-综合频道,http://39.135.34.150:8080/000000001000/1000000001000021973/1.m3u8?xtkg
CCTV01-综合频道,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
CCTV01-综合频道,http://39.135.32.29:6610/000000001000/1000000001000021973/1.m3u8?
CCTV02-财经频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226655/40417429.smil
CCTV02-财经频道,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV03-综艺频道,http://39.135.34.150:8080/000000001000/1000000001000011218/1.m3u8?xtkg
CCTV03-综艺频道,http://39.135.32.29:6610/000000001000/1000000001000011218/1.m3u8?
CCTV04-中文国际,http://39.135.34.150:8080/000000001000/1000000002000031664/1.m3u8?xtkg
CCTV08-电视剧台,http://39.135.34.150:8080/000000001000/1000000001000003736/1.m3u8?xtkg
CCTV09-记录频道,http://39.135.135.30/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV09-记录频道,http://39.135.34.150:8080/000000001000/1000000001000014583/1.m3u8?xtkg
CCTV10-科教频道,http://39.135.34.150:8080/000000001000/7019587760656900133/1.m3u8?xtkg
CCTV11-戏曲频道,http://39.134.65.162/PLTV/88888888/224/3221225517/index.m3u8
CCTV11-戏曲频道,http://39.135.34.150:8080/000000001000/1000000002000019789/1.m3u8?xtkg
CCTV-12社会与法,http://39.134.134.88/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226462/1.m3u8$北京8M
CCTV13-新闻频道,http://39.135.34.150:8080/000000001000/1000000002000021303/1.m3u8?xtkg
CCTV13-新闻频道,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8
CCTV13-新闻频道,http://117.169.120.160:8080/live/cctv-13/1.m3u8
CCTV14-少儿频道,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV15-音乐频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221225998/10000100000000060000000002296745_0.smil
CCTV15-音乐频道,http://39.135.34.150:8080/000000001000/1000000002000008163/1.m3u8?xtkg
CCTV5+-体育频道,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/2/index.m3u8
CCTV17-农业农村,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV17-农业农村,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226198/1.m3u8
⚡卫视频道,#genre#
辽宁卫视,http://39.135.32.29:6610/000000001000/1000000002000024033/1.m3u8?
辽宁卫视,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227410/index.m3u8
辽宁卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/lnwshd/4000000/mnf.m3u8
辽宁卫视,http://39.135.34.150:8080/000000001000/1000000002000024033/1.m3u8?xtkg
吉林卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226792/48616745.smil
黑龙江卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hljwshd/4000000/mnf.m3u8
北京卫视,http://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s1/index.m3u8?time=
北京卫视,http://39.135.34.150:8080/000000001000/1000000001000017156/1.m3u8?xtkg
北京卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/bjwshd/4000000/mnf.m3u8
北京卫视,http://140.207.241.2:8080/live/program/live/bjwshd/4000000/mnf.m3u8
上海卫视,http://39.135.32.29:6610/000000001000/1000000001000030202/1.m3u8?
上海卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226217/1.m3u8
上海卫视,http://39.135.34.150:8080/000000001000/1000000001000030202/1.m3u8?xtkg
重庆卫视,http://39.135.34.150:8080/000000001000/1000000002000018937/1.m3u8?xtkg
重庆卫视,http://183.207.248.71/cntv/live1/HD-8000k-1080P-chongqingstv/HD-8000k-1080P-chongqingstv
重庆卫视,http://39.135.32.29:6610/000000001000/1000000002000018937/1.m3u8?
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
天津卫视,http://39.135.32.29:6610/000000001000/1000000001000000831/1.m3u8?
浙江卫视,http://39.135.34.150:8080/000000001000/1000000001000009806/1.m3u8?xtkg
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
福建卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226121/10000100000000060000000002358085_0.smil
福建卫视,http://39.135.34.150:8080/000000001000/1000000002000009263/1.m3u8?xtkg
福建卫视,http://39.135.32.29:6610/000000001000/1000000002000009263/1.m3u8?
福建卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dnwshd/4000000/mnf.m3u8
海峡卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil
湖南卫视,http://39.135.34.150:8080/000000001000/1000000001000009115/1.m3u8?xtkg
江苏卫视,rtsp://183.252.176.54/PLTV/88888888/224/3221226038/10000100000000060000000002296879_0.smil
江苏卫视,http://39.135.34.150:8080/000000001000/1000000001000004684/1.m3u8?xtkg
江苏卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jswshd/4000000/mnf.m3u8
江西卫视,http://39.135.34.150:8080/000000001000/1000000001000013731/1.m3u8?xtkg
江西卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jxwshd/4000000/mnf.m3u8
江西卫视,http://140.207.241.2:8080/live/program/live/jxwshd/4000000/mnf.m3u8
青海卫视,http://live.geermurmt.com/qhws/sd/live.m3u8
云南卫视,https://hwapi.yunshicloud.com/8xughf/e0bx15.m3u8
云南卫视,http://hwzbout.yunshicloud.com/8xughf/e0bx15.m3u8
贵州卫视,rtsp://183.252.166.199:554/PLTV/88888888/224/3221226126/10000100000000060000000002434541_0.smil
山东卫视,http://livealone302.iqilu.com/iqilu/sdtv.m3u8
山东卫视,http://39.135.34.150:8080/000000001000/1000000001000012807/1.m3u8?xtkg
山东卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/sdwshd/4000000/mnf.m3u8
甘肃卫视,http://39.134.39.38/PLTV/88888888/224/3221226240/index.m3u8
广东卫视,http://39.135.34.150:8080/000000001000/1000000001000028357/1.m3u8?xtkg
广东卫视,http://cm.wshls.homecdn.com/live/1bd69.m3u8
广东卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/gdwshd/4000000/mnf.m3u8
深圳卫视,http://39.135.34.150:8080/000000001000/1000000001000011645/1.m3u8?xtkg
深圳卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/szwshd/4000000/mnf.m3u8
康巴卫视,http://scgctvshow.sctv.com/hdlive/kangba/1.m3u8
湖北卫视,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hbwshd/4000000/mnf.m3u8
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8
河南卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225709/1/index.m3u8?fmt=ts2hls
海南卫视,rtsp://183.252.166.199:554/PLTV/88888888/224/3221226048/10000100000000060000000002296889_0.smil
兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8
厦门卫视,http://39.134.135.80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226542/1.m3u8
⚡备用频道,#genre#
CCTV1,http://117.148.179.42/PLTV/88888888/224/3221229818/index.m3u8
CCTV1,http://117.148.179.15/PLTV/88888888/224/3221229840/index.m3u8
CCTV2,http://39.135.238.91/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226371/1.m3u8
CCTV3,http://117.148.179.37/PLTV/88888888/224/3221229875/index.m3u8
CCTV4,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226268/1/index.m3u8?fmt=ts2hls
CCTV4,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226269/1/index.m3u8?fmt=ts2hls
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226146/index.m3u8
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226151/index.m3u8
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8
CCTV5+,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226225/1.m3u8
CCTV5+,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226285/1/index.m3u8?fmt=ts2hls
CCTV5+,http://39.134.39.39/PLTV/88888888/224/3221226253/index.m3u8
CCTV6,http://112.15.230.50/PLTV/88888888/224/3221230685/index.m3u8
CCTV6,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-6/index.m3u8
CCTV7,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225745/1/index.m3u8?fmt=ts2hls
CCTV7,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-7/index.m3u8
CCTV8,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-8/index.m3u8
CCTV9,http://39.134.134.86/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226236/1.m3u8
CCTV9,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-news/index.m3u8
CCTV9,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV10,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226227/1.m3u8
CCTV11,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226463/1.m3u8
CCTV12,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226462/1.m3u8
CCTV15,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226333/1.m3u8
CHC高清电影,http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
风云音乐,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226083/1/index.m3u8?fmt=ts2hls
风云足球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226153/1/index.m3u8?fmt=ts2hls
高尔夫网球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226114/1/index.m3u8?fmt=ts2hls
世界地理,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226071/1/index.m3u8?fmt=ts2hls
央视精品,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226100/1/index.m3u8?fmt=ts2hls
央视台球,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226117/1/index.m3u8?fmt=ts2hls
第一剧场,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226124/1/index.m3u8?fmt=ts2hls
风云剧场,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225700/1/index.m3u8?fmt=ts2hls
怀旧剧场,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226097/1/index.m3u8?fmt=ts2hls
女性时尚,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225699/1/index.m3u8?fmt=ts2hls
浙江卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225780/1/index.m3u8?fmt=ts2hls
浙江卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hdzhejiangstv/index.m3u8
江苏卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225751/1/index.m3u8?fmt=ts2hls
江苏卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hdjiangsustv/index.m3u8
东方卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hddongfangstv/index.m3u8
吉林卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225753/1/index.m3u8?fmt=ts2hls
天津卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225756/1/index.m3u8?fmt=ts2hls
东方卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hddongfangstv/index.m3u8
黑龙江卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225758/1/index.m3u8?fmt=ts2hls
黑龙江卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hdheilongjiangstv/index.m3u8
四川卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225757/1/index.m3u8?fmt=ts2hls
四川卫视,http://117.169.124.36:6610/ysten-businessmobile/live/sichuanstv/index.m3u8
辽宁卫视,http://117.169.124.36:6610/ysten-businessmobile/live/liaoningstv/index.m3u8
山东卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hdshandongstv/index.m3u8
广东卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hdguangdongstv/index.m3u8
安徽卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225716/1/index.m3u8?fmt=ts2hls
辽宁卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225717/1/index.m3u8?fmt=ts2hls
湖北卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225708/1/index.m3u8?fmt=ts2hls
湖北卫视,http://117.169.124.36:6610/ysten-businessmobile/live/hdhubeistv/index.m3u8
江西卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225710/1/index.m3u8?fmt=ts2hls
江西卫视,http://117.169.124.36:6610/ysten-businessmobile/live/jiangxistv/index.m3u8
东南卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225739/1/index.m3u8?fmt=ts2hls
东南卫视,http://117.169.124.36:6610/ysten-businessmobile/live/dongnanstv/index.m3u8
重庆卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225686/1/index.m3u8?fmt=ts2hls
重庆卫视,http://117.169.124.36:6610/ysten-businessmobile/live/chongqingstv/index.m3u8
东南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226121/10000100000000060000000002358085_0.smil
东方卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226041/10000100000000060000000002296882_0.smil
北京卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226092/10000100000000060000000002296930_0.smil
山东卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226090/10000100000000060000000002296928_0.smil
广东卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226089/10000100000000060000000002296927_0.smil
江苏卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226038/10000100000000060000000002296879_0.smil
浙江卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226040/10000100000000060000000002296881_0.smil
海南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226048/10000100000000060000000002296889_0.smil
湖北卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226091/10000100000000060000000002296929_0.smil
湖南卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226082/10000100000000060000000002296924_0.smil
贵州卫视,rtsp://183.252.166.199/PLTV/88888888/224/3221226126/10000100000000060000000002434541_0.smil
湖北卫视,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226240/1.m3u8
深圳卫视,http://39.134.135.126/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226245/1.m3u8
陕西卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225688/1/index.m3u8?fmt=ts2hls
南方卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225738/1/index.m3u8?fmt=ts2hls
厦门卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225761/1/index.m3u8?fmt=ts2hls
新疆卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225759/1/index.m3u8?fmt=ts2hls
藏族卫视,http://117.169.124.36:6610/ysten-businessmobile/live/xizangstv/index.m3u8
甘肃卫视,http://39.136.18.76/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225755/1/index.m3u8?fmt=ts2hls
